"sentence","time","lat","NS","lon","EW","quality","satellites","dilution","altitude","height","speed"
"$GPGGA","2015-08-04 08:24:34",33.967095,"N",-83.4038483333333,"W","1",4,2.17,277.6,-31.4,0.77784
"$GPGGA","2015-08-04 08:24:35",33.9671066666667,"N",-83.4038433333334,"W","1",4,2.17,282,-31.4,0.66672
"$GPGGA","2015-08-04 08:24:36",33.9671066666667,"N",-83.4038316666667,"W","1",4,2.17,280.6,-31.4,0.77784
"$GPGGA","2015-08-04 08:24:37",33.96711,"N",-83.4038233333333,"W","1",4,2.17,278.8,-31.4,0.16668
"$GPGGA","2015-08-04 08:24:38",33.9671083333333,"N",-83.4038233333333,"W","1",4,2.17,278.1,-31.4,0.33336
"$GPGGA","2015-08-04 08:24:39",33.9671066666667,"N",-83.403825,"W","1",4,2.17,278,-31.4,0.40744
"$GPGGA","2015-08-04 08:24:40",33.96711,"N",-83.4038216666667,"W","1",4,2.17,277.3,-31.4,0.16668
"$GPGGA","2015-08-04 08:24:41",33.9671116666667,"N",-83.403825,"W","1",4,2.17,275.6,-31.4,0.42596
"$GPGGA","2015-08-04 08:24:42",33.9671116666667,"N",-83.4038233333333,"W","1",4,2.17,274.2,-31.4,0.25928
"$GPGGA","2015-08-04 08:24:43",33.9671133333333,"N",-83.403825,"W","1",4,2.16,273.6,-31.4,0.22224
"$GPGGA","2015-08-04 08:24:44",33.967115,"N",-83.4038283333333,"W","1",4,2.17,273,-31.4,0.463
"$GPGGA","2015-08-04 08:24:45",33.9671166666667,"N",-83.40383,"W","1",4,2.17,272.1,-31.4,0.66672
"$GPGGA","2015-08-04 08:24:46",33.9671183333333,"N",-83.40383,"W","1",4,2.16,271.2,-31.4,0.7408
"$GPGGA","2015-08-04 08:24:47",33.9671166666667,"N",-83.4038316666667,"W","1",4,2.16,270.5,-31.4,0.68524
"$GPGGA","2015-08-04 08:24:48",33.9671216666667,"N",-83.4038283333333,"W","1",4,2.22,270.4,-31.4,0.40744
"$GPGGA","2015-08-04 08:24:49",33.9671266666667,"N",-83.4038233333333,"W","1",4,2.16,270.8,-31.4,0.48152
"$GPGGA","2015-08-04 08:24:50",33.967125,"N",-83.40382,"W","1",5,1.74,270.8,-31.4,0.57412
"$GPGGA","2015-08-04 08:24:51",33.9671133333333,"N",-83.4038266666667,"W","1",5,1.89,265,-31.4,0.66672
"$GPGGA","2015-08-04 08:24:52",33.9671116666667,"N",-83.4038283333333,"W","1",5,1.89,262.5,-31.4,0.48152
"$GPGGA","2015-08-04 08:24:53",33.9671083333333,"N",-83.4038316666667,"W","1",5,1.74,261.3,-31.4,0.31484
"$GPGGA","2015-08-04 08:24:54",33.9671083333333,"N",-83.40383,"W","1",5,1.74,260.3,-31.4,0.12964
"$GPGGA","2015-08-04 08:24:55",33.9671066666667,"N",-83.40383,"W","1",5,1.74,259.1,-31.4,0.1852
"$GPGGA","2015-08-04 08:24:56",33.9671066666667,"N",-83.4038383333333,"W","1",5,1.74,258.4,-31.4,0.05556
"$GPGGA","2015-08-04 08:24:57",33.967105,"N",-83.40383,"W","1",5,1.74,257.5,-31.4,0.33336
"$GPGGA","2015-08-04 08:24:58",33.9671033333333,"N",-83.40383,"W","1",5,1.74,256.7,-31.4,0.0926
"$GPGGA","2015-08-04 08:24:59",33.9671016666667,"N",-83.40383,"W","1",5,1.74,256.2,-31.4,0.2778
"$GPGGA","2015-08-04 08:25:00",33.9671,"N",-83.4038283333333,"W","1",5,1.74,256.3,-31.4,0.24076
"$GPGGA","2015-08-04 08:25:01",33.9671,"N",-83.40382,"W","1",5,1.74,256.2,-31.4,0.35188
"$GPGGA","2015-08-04 08:25:02",33.9670966666667,"N",-83.4038233333333,"W","1",5,1.74,255.4,-31.4,0.42596
"$GPGGA","2015-08-04 08:25:03",33.9670916666667,"N",-83.403815,"W","1",5,1.74,255.3,-31.4,0.2778
"$GPGGA","2015-08-04 08:25:04",33.9670866666667,"N",-83.4038116666667,"W","1",5,1.74,254.1,-31.4,0.51856
"$GPGGA","2015-08-04 08:25:05",33.9670816666667,"N",-83.4038033333333,"W","1",5,1.73,253.5,-31.4,0.90748
"$GPGGA","2015-08-04 08:25:06",33.9670733333333,"N",-83.4038016666667,"W","1",5,1.73,253,-31.4,1.24084
"$GPGGA","2015-08-04 08:25:07",33.9670666666667,"N",-83.4037916666667,"W","1",5,1.73,253.4,-31.4,1.09268
"$GPGGA","2015-08-04 08:25:08",33.96706,"N",-83.4037916666667,"W","1",5,1.73,253.3,-31.4,1.35196
"$GPGGA","2015-08-04 08:25:09",33.9670516666667,"N",-83.40379,"W","1",5,1.73,252.8,-31.4,1.44456
"$GPGGA","2015-08-04 08:25:10",33.9670483333333,"N",-83.40379,"W","1",5,1.73,252.2,-31.4,1.64828
"$GPGGA","2015-08-04 08:25:11",33.967045,"N",-83.40379,"W","1",5,1.73,251.8,-31.4,0.72228
"$GPGGA","2015-08-04 08:25:12",33.9670416666667,"N",-83.4037916666667,"W","1",5,1.73,251.6,-31.4,0.50004
"$GPGGA","2015-08-04 08:25:13",33.96704,"N",-83.4037983333333,"W","1",5,1.73,251.3,-31.4,0.50004
"$GPGGA","2015-08-04 08:25:14",33.96704,"N",-83.4037983333333,"W","1",5,1.73,251.3,-31.4,0.12964
"$GPGGA","2015-08-04 08:25:15",33.96704,"N",-83.4037983333333,"W","1",5,1.73,251.3,-31.4,0.03704
"$GPGGA","2015-08-04 08:25:16",33.96704,"N",-83.4037983333333,"W","1",5,1.73,251.3,-31.4,0.01852
"$GPGGA","2015-08-04 08:25:17",33.96704,"N",-83.4037983333333,"W","1",5,1.88,251.3,-31.4,0.29632
"$GPGGA","2015-08-04 08:25:18",33.9670416666667,"N",-83.4037983333333,"W","1",5,1.73,251.3,-31.4,0.44448
"$GPGGA","2015-08-04 08:25:19",33.9670416666667,"N",-83.4038,"W","1",5,1.73,251.3,-31.4,0.35188
"$GPGGA","2015-08-04 08:25:20",33.9670433333333,"N",-83.4038,"W","1",5,1.73,251.3,-31.4,0.62968
"$GPGGA","2015-08-04 08:25:21",33.967045,"N",-83.4038,"W","1",5,1.73,251.3,-31.4,0.94452
"$GPGGA","2015-08-04 08:25:22",33.967045,"N",-83.4038,"W","1",5,1.73,251.3,-31.4,0.16668
"$GPGGA","2015-08-04 08:25:23",33.9670433333333,"N",-83.4038,"W","1",5,1.73,251.3,-31.4,0.88896
"$GPGGA","2015-08-04 08:25:24",33.9670416666667,"N",-83.4038,"W","1",5,1.73,251.3,-31.4,0.51856
"$GPGGA","2015-08-04 08:25:25",33.96704,"N",-83.4038,"W","1",5,1.73,251.3,-31.4,0.70376
"$GPGGA","2015-08-04 08:25:26",33.9670383333333,"N",-83.4038016666667,"W","1",5,1.73,251.3,-31.4,0.48152
"$GPGGA","2015-08-04 08:25:27",33.9670383333333,"N",-83.4038016666667,"W","1",5,1.73,251.2,-31.4,0.16668
"$GPGGA","2015-08-04 08:25:28",33.9670383333333,"N",-83.4038016666667,"W","1",5,1.73,251.2,-31.4,0.16668
"$GPGGA","2015-08-04 08:25:29",33.9670366666667,"N",-83.4038016666667,"W","1",5,1.73,251.2,-31.4,0.33336
"$GPGGA","2015-08-04 08:25:30",33.967025,"N",-83.4037983333333,"W","1",5,1.73,250.9,-31.4,1.22232
"$GPGGA","2015-08-04 08:25:31",33.967015,"N",-83.403795,"W","1",5,1.73,250.7,-31.4,2.70392
"$GPGGA","2015-08-04 08:25:32",33.9670033333333,"N",-83.4038,"W","1",5,1.73,250.4,-31.4,3.46324
"$GPGGA","2015-08-04 08:25:33",33.966975,"N",-83.403825,"W","1",5,1.73,250.3,-31.4,3.87068
"$GPGGA","2015-08-04 08:25:34",33.9669533333333,"N",-83.40383,"W","1",5,1.73,250.2,-31.4,6.83388
"$GPGGA","2015-08-04 08:25:35",33.9669166666667,"N",-83.403825,"W","1",5,1.87,250,-31.4,9.85264
"$GPGGA","2015-08-04 08:25:36",33.9668783333333,"N",-83.4037966666667,"W","1",5,1.87,249.9,-31.4,16.50132
"$GPGGA","2015-08-04 08:25:37",33.9668416666667,"N",-83.4037583333333,"W","1",5,1.73,249.8,-31.4,17.42732
"$GPGGA","2015-08-04 08:25:38",33.966805,"N",-83.4037183333333,"W","1",5,1.87,250,-31.4,18.39036
"$GPGGA","2015-08-04 08:25:39",33.96677,"N",-83.4036783333333,"W","1",5,1.73,250,-31.4,18.90892
"$GPGGA","2015-08-04 08:25:40",33.9667383333333,"N",-83.4036366666667,"W","1",5,1.73,250,-31.4,17.90884
"$GPGGA","2015-08-04 08:25:41",33.96671,"N",-83.403595,"W","1",5,1.73,250,-31.4,17.24212
"$GPGGA","2015-08-04 08:25:42",33.966685,"N",-83.4035583333333,"W","1",5,1.73,250.1,-31.4,16.40872
"$GPGGA","2015-08-04 08:25:43",33.966665,"N",-83.4035266666667,"W","1",5,1.73,250.2,-31.4,14.22336
"$GPGGA","2015-08-04 08:25:44",33.9666583333333,"N",-83.403495,"W","1",5,1.73,250,-31.4,10.8342
"$GPGGA","2015-08-04 08:25:45",33.9666583333333,"N",-83.40347,"W","1",5,1.73,249.9,-31.4,8.87108
"$GPGGA","2015-08-04 08:25:46",33.9666716666667,"N",-83.403435,"W","1",5,1.73,249.8,-31.4,8.96368
"$GPGGA","2015-08-04 08:25:47",33.966695,"N",-83.4033933333334,"W","1",5,1.73,249.7,-31.4,12.42692
"$GPGGA","2015-08-04 08:25:48",33.9667283333333,"N",-83.4033466666667,"W","1",5,1.73,249.4,-31.4,16.90876
"$GPGGA","2015-08-04 08:25:49",33.96677,"N",-83.4033016666667,"W","1",5,1.73,249.2,-31.4,20.26088
"$GPGGA","2015-08-04 08:25:50",33.9668183333333,"N",-83.4032416666667,"W","1",6,1.34,249.6,-31.4,21.33504
"$GPGGA","2015-08-04 08:25:51",33.9668666666667,"N",-83.40319,"W","1",6,1.34,249.9,-31.4,22.72404
"$GPGGA","2015-08-04 08:25:52",33.96691,"N",-83.4031466666667,"W","1",6,1.34,250.2,-31.4,22.18696
"$GPGGA","2015-08-04 08:25:53",33.9669516666667,"N",-83.403105,"W","1",6,1.34,250.2,-31.4,20.9276
"$GPGGA","2015-08-04 08:25:54",33.9669983333333,"N",-83.4030616666666,"W","1",6,1.34,250.3,-31.4,19.27932
"$GPGGA","2015-08-04 08:25:55",33.9670416666667,"N",-83.4030133333333,"W","1",6,1.34,250.4,-31.4,22.11288
"$GPGGA","2015-08-04 08:25:56",33.96709,"N",-83.4029666666667,"W","1",6,1.34,250.4,-31.4,23.7056
"$GPGGA","2015-08-04 08:25:57",33.9671383333333,"N",-83.4029183333333,"W","1",6,1.34,250.3,-31.4,24.52048
"$GPGGA","2015-08-04 08:25:58",33.9671883333333,"N",-83.4028683333333,"W","1",6,1.34,250.2,-31.4,24.57604
"$GPGGA","2015-08-04 08:25:59",33.9672416666667,"N",-83.4028183333333,"W","1",6,1.34,250.2,-31.4,25.52056
"$GPGGA","2015-08-04 08:26:00",33.9672916666667,"N",-83.40277,"W","1",6,1.34,250.3,-31.4,25.5576
"$GPGGA","2015-08-04 08:26:01",33.9673383333333,"N",-83.40272,"W","1",6,1.34,250.4,-31.4,24.87236
"$GPGGA","2015-08-04 08:26:02",33.9673833333333,"N",-83.402665,"W","1",6,1.34,250.5,-31.4,24.539
"$GPGGA","2015-08-04 08:26:03",33.9674266666667,"N",-83.4026116666666,"W","1",6,1.34,250.6,-31.4,24.57604
"$GPGGA","2015-08-04 08:26:04",33.96747,"N",-83.40256,"W","1",6,1.34,250.6,-31.4,24.48344
"$GPGGA","2015-08-04 08:26:05",33.9675133333333,"N",-83.4025033333333,"W","1",6,1.34,250.6,-31.4,23.57596
"$GPGGA","2015-08-04 08:26:06",33.9675533333333,"N",-83.4024616666667,"W","1",6,1.34,250.5,-31.4,22.42772
"$GPGGA","2015-08-04 08:26:07",33.9675816666667,"N",-83.40243,"W","1",6,1.34,250.4,-31.4,18.74224
"$GPGGA","2015-08-04 08:26:08",33.9676,"N",-83.4024033333333,"W","1",6,1.34,250.4,-31.4,15.11232
"$GPGGA","2015-08-04 08:26:09",33.9676083333333,"N",-83.40238,"W","1",6,1.34,250.4,-31.4,11.2972
"$GPGGA","2015-08-04 08:26:10",33.9676066666667,"N",-83.4023483333333,"W","1",6,1.34,250.3,-31.4,10.68604
"$GPGGA","2015-08-04 08:26:11",33.9675816666667,"N",-83.4023133333333,"W","1",6,1.74,250.1,-31.4,14.353
"$GPGGA","2015-08-04 08:26:12",33.9675416666667,"N",-83.402275,"W","1",6,1.34,250,-31.4,19.48304
"$GPGGA","2015-08-04 08:26:13",33.9675033333333,"N",-83.4022233333334,"W","1",6,1.34,249.6,-31.4,25.11312
"$GPGGA","2015-08-04 08:26:14",33.967455,"N",-83.4021633333333,"W","1",6,1.34,249.5,-31.4,21.26096
"$GPGGA","2015-08-04 08:26:15",33.9674066666667,"N",-83.40209,"W","1",6,1.74,249.1,-31.4,31.70624
"$GPGGA","2015-08-04 08:26:16",33.9673583333333,"N",-83.4020133333333,"W","1",6,1.34,248.4,-31.4,31.70624
"$GPGGA","2015-08-04 08:26:17",33.9673066666667,"N",-83.4019383333333,"W","1",6,1.34,247.9,-31.4,31.83588
"$GPGGA","2015-08-04 08:26:18",33.9672533333333,"N",-83.4018616666666,"W","1",6,1.34,247.4,-31.4,31.79884
"$GPGGA","2015-08-04 08:26:19",33.9672,"N",-83.4017866666667,"W","1",6,1.34,247.1,-31.4,32.09516
"$GPGGA","2015-08-04 08:26:20",33.9671416666667,"N",-83.4017116666666,"W","1",5,1.72,246.9,-31.4,32.20628
"$GPGGA","2015-08-04 08:26:21",33.9670833333333,"N",-83.4016316666667,"W","1",6,1.34,246.7,-31.4,33.78048
"$GPGGA","2015-08-04 08:26:22",33.967025,"N",-83.4015466666667,"W","1",6,1.34,246.5,-31.4,34.70648
"$GPGGA","2015-08-04 08:26:23",33.9669666666667,"N",-83.4014616666667,"W","1",6,1.34,246.5,-31.4,36.13252
"$GPGGA","2015-08-04 08:26:24",33.9669066666667,"N",-83.401375,"W","1",6,1.34,246.4,-31.4,36.91036
"$GPGGA","2015-08-04 08:26:25",33.96685,"N",-83.4012866666666,"W","1",5,1.72,246.3,-31.4,37.44744
"$GPGGA","2015-08-04 08:26:26",33.9668033333333,"N",-83.4011883333333,"W","1",6,1.34,246.4,-31.4,37.09556
"$GPGGA","2015-08-04 08:26:27",33.966765,"N",-83.401085,"W","1",6,1.34,246.2,-31.4,38.28084
"$GPGGA","2015-08-04 08:26:28",33.9667383333333,"N",-83.40097,"W","1",6,1.34,245.9,-31.4,38.41048
"$GPGGA","2015-08-04 08:26:29",33.96672,"N",-83.40085,"W","1",6,1.34,245.5,-31.4,39.48464
"$GPGGA","2015-08-04 08:26:30",33.9667083333333,"N",-83.40072,"W","1",6,1.34,245.2,-31.4,40.52176
"$GPGGA","2015-08-04 08:26:31",33.9666933333333,"N",-83.40059,"W","1",6,1.34,244.9,-31.4,42.72564
"$GPGGA","2015-08-04 08:26:32",33.9666766666667,"N",-83.4004633333333,"W","1",6,1.34,244.5,-31.4,43.35532
"$GPGGA","2015-08-04 08:26:33",33.9666633333333,"N",-83.4003266666667,"W","1",6,1.34,244.1,-31.4,44.74432
"$GPGGA","2015-08-04 08:26:34",33.9666533333333,"N",-83.400185,"W","1",6,1.34,243.9,-31.4,46.72596
"$GPGGA","2015-08-04 08:26:35",33.9666366666667,"N",-83.40005,"W","1",6,1.34,243.7,-31.4,46.83708
"$GPGGA","2015-08-04 08:26:36",33.96662,"N",-83.3999166666667,"W","1",6,1.34,243.2,-31.4,46.80004
"$GPGGA","2015-08-04 08:26:37",33.9666016666667,"N",-83.3997833333333,"W","1",6,1.34,242.7,-31.4,45.26288
"$GPGGA","2015-08-04 08:26:38",33.9665866666667,"N",-83.399645,"W","1",6,1.73,242,-31.4,45.57772
"$GPGGA","2015-08-04 08:26:39",33.9665733333333,"N",-83.3995033333333,"W","1",6,1.34,241.3,-31.4,46.98524
"$GPGGA","2015-08-04 08:26:40",33.9665583333333,"N",-83.3993616666667,"W","1",6,1.34,240.6,-31.4,47.0408
"$GPGGA","2015-08-04 08:26:41",33.966545,"N",-83.3992233333333,"W","1",6,1.34,240,-31.4,46.9482
"$GPGGA","2015-08-04 08:26:42",33.9665316666667,"N",-83.3990833333333,"W","1",6,1.34,239.2,-31.4,47.02228
"$GPGGA","2015-08-04 08:26:43",33.9665216666667,"N",-83.39894,"W","1",6,1.34,238.5,-31.4,47.48528
"$GPGGA","2015-08-04 08:26:44",33.9665133333333,"N",-83.3987916666667,"W","1",6,1.34,237.7,-31.4,49.18912
"$GPGGA","2015-08-04 08:26:45",33.9665016666667,"N",-83.39865,"W","1",6,1.34,237.1,-31.4,48.3372
"$GPGGA","2015-08-04 08:26:46",33.9664883333333,"N",-83.3985116666667,"W","1",6,1.34,236.4,-31.4,46.65188
"$GPGGA","2015-08-04 08:26:47",33.9664733333333,"N",-83.39837,"W","1",6,1.34,235.7,-31.4,47.61492
"$GPGGA","2015-08-04 08:26:48",33.96646,"N",-83.398225,"W","1",6,1.34,234.9,-31.4,48.615
"$GPGGA","2015-08-04 08:26:49",33.9664466666667,"N",-83.3980783333333,"W","1",6,1.34,234.1,-31.4,48.04088
"$GPGGA","2015-08-04 08:26:50",33.9664316666667,"N",-83.3979383333333,"W","1",5,1.47,233.7,-31.4,45.57772
"$GPGGA","2015-08-04 08:26:51",33.9664183333333,"N",-83.3977966666667,"W","1",6,1.34,233.4,-31.4,43.59608
"$GPGGA","2015-08-04 08:26:52",33.9664083333333,"N",-83.3976583333333,"W","1",6,1.34,233.4,-31.4,40.59584
"$GPGGA","2015-08-04 08:26:53",33.9663983333333,"N",-83.3975366666667,"W","1",6,1.34,233.8,-31.4,40.5588
"$GPGGA","2015-08-04 08:26:54",33.9663883333333,"N",-83.397415,"W","1",5,1.47,234.2,-31.4,39.9106
"$GPGGA","2015-08-04 08:26:55",33.966375,"N",-83.3973,"W","1",6,1.34,234.5,-31.4,39.818
"$GPGGA","2015-08-04 08:26:56",33.9663566666667,"N",-83.39719,"W","1",6,1.34,234.9,-31.4,38.39196
"$GPGGA","2015-08-04 08:26:57",33.9663366666667,"N",-83.397085,"W","1",6,1.33,235.4,-31.4,37.00296
"$GPGGA","2015-08-04 08:26:58",33.96632,"N",-83.3969833333333,"W","1",6,1.34,235.9,-31.4,34.66944
"$GPGGA","2015-08-04 08:26:59",33.9663033333333,"N",-83.3968866666667,"W","1",6,1.34,236.3,-31.4,33.6138
"$GPGGA","2015-08-04 08:27:00",33.96629,"N",-83.3967966666667,"W","1",6,1.33,236.8,-31.4,31.79884
"$GPGGA","2015-08-04 08:27:01",33.9662733333333,"N",-83.39672,"W","1",6,1.34,237.5,-31.4,30.94692
"$GPGGA","2015-08-04 08:27:02",33.9662666666667,"N",-83.3966416666667,"W","1",6,1.34,238.1,-31.4,29.632
"$GPGGA","2015-08-04 08:27:03",33.9662566666667,"N",-83.396565,"W","1",6,1.34,238.8,-31.4,29.50236
"$GPGGA","2015-08-04 08:27:04",33.9662516666667,"N",-83.3964883333333,"W","1",6,1.34,239.5,-31.4,27.74296
"$GPGGA","2015-08-04 08:27:05",33.9662466666667,"N",-83.39641,"W","1",6,1.34,240.2,-31.4,26.52064
"$GPGGA","2015-08-04 08:27:06",33.96624,"N",-83.3963316666667,"W","1",5,1.47,240.8,-31.4,27.57628
"$GPGGA","2015-08-04 08:27:07",33.966235,"N",-83.3962566666667,"W","1",6,1.33,241.4,-31.4,28.1504
"$GPGGA","2015-08-04 08:27:08",33.9662233333333,"N",-83.3961916666667,"W","1",5,1.47,242,-31.4,27.6874
"$GPGGA","2015-08-04 08:27:09",33.966215,"N",-83.396125,"W","1",5,1.47,242.4,-31.4,24.4464
"$GPGGA","2015-08-04 08:27:10",33.9662066666667,"N",-83.3960633333333,"W","1",6,1.34,242.9,-31.4,23.2426
"$GPGGA","2015-08-04 08:27:11",33.9661983333333,"N",-83.3960033333334,"W","1",6,1.33,243.3,-31.4,21.79804
"$GPGGA","2015-08-04 08:27:12",33.9661916666667,"N",-83.3959416666666,"W","1",6,1.33,243.9,-31.4,20.53868
"$GPGGA","2015-08-04 08:27:13",33.9661833333333,"N",-83.3958766666667,"W","1",6,1.33,244.5,-31.4,22.3166
"$GPGGA","2015-08-04 08:27:14",33.9661733333333,"N",-83.3958066666667,"W","1",6,1.33,244.9,-31.4,24.70568
"$GPGGA","2015-08-04 08:27:15",33.966165,"N",-83.3957316666667,"W","1",6,1.33,245.3,-31.4,26.15024
"$GPGGA","2015-08-04 08:27:16",33.9661583333333,"N",-83.3956516666667,"W","1",6,1.33,245.8,-31.4,26.22432
"$GPGGA","2015-08-04 08:27:17",33.9661516666667,"N",-83.39557,"W","1",6,1.33,246.4,-31.4,27.65036
"$GPGGA","2015-08-04 08:27:18",33.96614,"N",-83.3954983333334,"W","1",6,1.33,246.8,-31.4,28.59488
"$GPGGA","2015-08-04 08:27:19",33.96613,"N",-83.395425,"W","1",6,1.34,247.3,-31.4,25.002
"$GPGGA","2015-08-04 08:27:20",33.9661183333333,"N",-83.395355,"W","1",6,1.34,247.7,-31.4,25.03904
"$GPGGA","2015-08-04 08:27:21",33.9661133333333,"N",-83.3952816666667,"W","1",6,1.33,248.1,-31.4,23.9834
"$GPGGA","2015-08-04 08:27:22",33.9661133333333,"N",-83.3952016666667,"W","1",6,1.34,248.6,-31.4,24.65012
"$GPGGA","2015-08-04 08:27:23",33.9661133333333,"N",-83.3951216666667,"W","1",6,1.33,248.9,-31.4,27.16884
"$GPGGA","2015-08-04 08:27:24",33.9661116666667,"N",-83.3950416666666,"W","1",6,1.33,249.3,-31.4,27.18736
"$GPGGA","2015-08-04 08:27:25",33.9661083333333,"N",-83.3949666666667,"W","1",6,1.33,249.7,-31.4,26.0206
"$GPGGA","2015-08-04 08:27:26",33.9661033333333,"N",-83.3948933333333,"W","1",6,1.33,250.3,-31.4,25.63168
"$GPGGA","2015-08-04 08:27:27",33.9661016666667,"N",-83.394815,"W","1",6,1.33,250.8,-31.4,25.7428
"$GPGGA","2015-08-04 08:27:28",33.966095,"N",-83.3947416666666,"W","1",6,1.33,251.3,-31.4,26.26136
"$GPGGA","2015-08-04 08:27:29",33.9660883333333,"N",-83.394665,"W","1",6,1.33,251.9,-31.4,26.2058
"$GPGGA","2015-08-04 08:27:30",33.9660833333333,"N",-83.394585,"W","1",6,1.33,252.4,-31.4,27.07624
"$GPGGA","2015-08-04 08:27:31",33.9660766666667,"N",-83.3945083333333,"W","1",6,1.33,252.8,-31.4,27.20588
"$GPGGA","2015-08-04 08:27:32",33.966065,"N",-83.394435,"W","1",6,1.33,253.2,-31.4,26.42804
"$GPGGA","2015-08-04 08:27:33",33.9660516666667,"N",-83.3943633333333,"W","1",5,1.71,253.5,-31.4,27.79852
"$GPGGA","2015-08-04 08:27:34",33.9660416666667,"N",-83.3942866666667,"W","1",6,1.33,253.7,-31.4,29.13196
"$GPGGA","2015-08-04 08:27:35",33.9660266666667,"N",-83.3942183333333,"W","1",6,1.33,253.8,-31.4,29.0764
"$GPGGA","2015-08-04 08:27:36",33.9660183333333,"N",-83.3941333333333,"W","1",6,1.33,254,-31.4,30.15056
"$GPGGA","2015-08-04 08:27:37",33.96601,"N",-83.3940483333333,"W","1",6,1.33,254.1,-31.4,30.7432
"$GPGGA","2015-08-04 08:27:38",33.966,"N",-83.3939633333333,"W","1",6,1.33,254.3,-31.4,29.33568
"$GPGGA","2015-08-04 08:27:39",33.9659866666667,"N",-83.3938766666667,"W","1",6,1.33,254.3,-31.4,28.72452
"$GPGGA","2015-08-04 08:27:40",33.9659766666667,"N",-83.393785,"W","1",6,1.33,254.5,-31.4,29.33568
"$GPGGA","2015-08-04 08:27:41",33.9659666666667,"N",-83.3936916666666,"W","1",6,1.33,254.6,-31.4,30.98396
"$GPGGA","2015-08-04 08:27:42",33.9659583333333,"N",-83.39359,"W","1",6,1.34,254.7,-31.4,32.02108
"$GPGGA","2015-08-04 08:27:43",33.9659516666667,"N",-83.39349,"W","1",6,1.33,254.7,-31.4,33.74344
"$GPGGA","2015-08-04 08:27:44",33.96594,"N",-83.3934083333333,"W","1",6,1.33,254.5,-31.4,30.39132
"$GPGGA","2015-08-04 08:27:45",33.965935,"N",-83.393335,"W","1",6,1.33,254.5,-31.4,24.50196
"$GPGGA","2015-08-04 08:27:46",33.96593,"N",-83.3932733333334,"W","1",6,1.33,254.6,-31.4,22.4092
"$GPGGA","2015-08-04 08:27:47",33.9659216666667,"N",-83.39323,"W","1",6,1.33,254.5,-31.4,18.39036
"$GPGGA","2015-08-04 08:27:48",33.9659133333333,"N",-83.3932066666667,"W","1",6,1.33,254.3,-31.4,13.26032
"$GPGGA","2015-08-04 08:27:49",33.9659033333333,"N",-83.3931966666667,"W","1",6,1.33,254.2,-31.4,7.66728
"$GPGGA","2015-08-04 08:27:50",33.9658983333333,"N",-83.3931916666667,"W","1",6,1.33,254.2,-31.4,5.72268
"$GPGGA","2015-08-04 08:27:51",33.9658966666667,"N",-83.3931866666667,"W","1",6,1.33,254.3,-31.4,3.25952
"$GPGGA","2015-08-04 08:27:52",33.9658933333333,"N",-83.3931883333333,"W","1",6,1.33,254.3,-31.4,0.12964
"$GPGGA","2015-08-04 08:27:53",33.965895,"N",-83.3931866666667,"W","1",6,1.33,254.3,-31.4,0.11112
"$GPGGA","2015-08-04 08:27:54",33.9658966666667,"N",-83.3931833333333,"W","1",6,1.33,254.5,-31.4,0.12964
"$GPGGA","2015-08-04 08:27:55",33.9658966666667,"N",-83.39318,"W","1",6,1.33,254.8,-31.4,0.0926
"$GPGGA","2015-08-04 08:27:56",33.9658966666667,"N",-83.39318,"W","1",7,1.09,255,-31.4,0.01852
"$GPGGA","2015-08-04 08:27:57",33.9658966666667,"N",-83.39318,"W","1",7,1.15,255,-31.4,0
"$GPGGA","2015-08-04 08:27:58",33.9658966666667,"N",-83.39318,"W","1",7,1.15,255,-31.4,0
"$GPGGA","2015-08-04 08:27:59",33.9658966666667,"N",-83.393175,"W","1",7,1.09,254.9,-31.4,0
"$GPGGA","2015-08-04 08:28:00",33.965895,"N",-83.3931683333333,"W","1",7,1.09,255,-31.4,0.24076
"$GPGGA","2015-08-04 08:28:01",33.96588,"N",-83.3931283333333,"W","1",7,1.09,254.7,-31.4,0.44448
"$GPGGA","2015-08-04 08:28:02",33.965855,"N",-83.39307,"W","1",7,1.15,254.3,-31.4,18.8904
"$GPGGA","2015-08-04 08:28:03",33.9658183333333,"N",-83.3930066666667,"W","1",7,1.15,254,-31.4,24.20564
"$GPGGA","2015-08-04 08:28:04",33.9658033333333,"N",-83.392925,"W","1",7,1.15,253.6,-31.4,27.37256
"$GPGGA","2015-08-04 08:28:05",33.9657866666667,"N",-83.3928233333334,"W","1",7,1.09,253.2,-31.4,29.42828
"$GPGGA","2015-08-04 08:28:06",33.9657766666667,"N",-83.3927166666667,"W","1",7,1.15,252.8,-31.4,32.28036
"$GPGGA","2015-08-04 08:28:07",33.96577,"N",-83.39261,"W","1",7,1.09,252.3,-31.4,32.41
"$GPGGA","2015-08-04 08:28:08",33.9657616666667,"N",-83.3925033333333,"W","1",6,1.22,252,-31.4,33.11376
"$GPGGA","2015-08-04 08:28:09",33.965755,"N",-83.39239,"W","1",5,1.86,251.1,-31.4,34.13236
"$GPGGA","2015-08-04 08:28:10",33.96575,"N",-83.3922766666667,"W","1",7,1.09,250.7,-31.4,35.05836
"$GPGGA","2015-08-04 08:28:11",33.965745,"N",-83.39216,"W","1",6,1.22,250.3,-31.4,37.70672
"$GPGGA","2015-08-04 08:28:12",33.9657433333333,"N",-83.3920416666666,"W","1",7,1.09,249.8,-31.4,39.15128
