time, lat, lon, speed, angle, alt, satellites, pm_raw, pm_filt, voc
2015-8-13 22:1:18, 33.9560, -83.3777, 12.16, 346.15, 0.00, 0, 1.0762, 1.3539, 3802.54
2015-8-13 22:1:18, 33.9560, -83.3777, 12.16, 346.15, 0.00, 0, 0.0000, 1.2185, 3807.43
2015-8-13 22:1:20, 33.9561, -83.3777, 9.63, 350.40, 0.00, 0, 0.9069, 1.1874, 3807.43
2015-8-13 22:1:22, 33.9562, -83.3777, 7.18, 355.61, 0.00, 0, 0.8645, 1.1551, 3812.32
2015-8-13 22:1:22, 33.9562, -83.3777, 7.18, 355.61, 0.00, 0, 0.0000, 1.0396, 3812.32
2015-8-13 22:1:24, 33.9562, -83.3777, 6.86, 350.22, 0.00, 0, 0.5318, 0.9888, 3817.20
2015-8-13 22:1:26, 33.9563, -83.3778, 6.70, 345.09, 0.00, 0, 0.8864, 0.9786, 3817.20
2015-8-13 22:1:28, 33.9563, -83.3778, 6.95, 337.81, 280.10, 10, 0.8063, 0.9613, 3817.20
2015-8-13 22:1:30, 33.9564, -83.3778, 8.14, 341.59, 280.10, 10, 0.0000, 0.8652, 3812.32
2015-8-13 22:1:32, 33.9565, -83.3779, 7.79, 341.67, 280.10, 10, 1.0182, 0.8805, 3812.32
2015-8-13 22:1:32, 33.9565, -83.3779, 7.79, 341.67, 280.10, 10, 0.0000, 0.7924, 3817.20
2015-8-13 22:1:34, 33.9565, -83.3779, 7.32, 340.24, 280.10, 10, 0.5145, 0.7647, 3817.20
2015-8-13 22:1:36, 33.9566, -83.3779, 8.04, 351.82, 280.10, 10, 0.0000, 0.6882, 3817.20
2015-8-13 22:1:36, 33.9566, -83.3779, 8.04, 351.82, 280.10, 10, 0.0000, 0.6194, 3817.20
2015-8-13 22:1:38, 33.9566, -83.3779, 7.38, 345.66, 280.10, 10, 0.4492, 0.6024, 3817.20
2015-8-13 22:1:40, 33.9568, -83.3780, 10.17, 340.19, 280.10, 10, 0.5952, 0.6016, 3822.09
2015-8-13 22:1:43, 33.9569, -83.3780, 10.81, 333.81, 280.10, 10, 0.4161, 0.5831, 3826.98
2015-8-13 22:1:43, 33.9569, -83.3780, 10.81, 333.81, 280.10, 10, 0.5010, 0.5749, 3826.98
2015-8-13 22:1:44, 33.9570, -83.3782, 14.21, 309.62, 280.10, 10, 0.0000, 0.5174, 3822.09
2015-8-13 22:1:47, 33.9571, -83.3784, 13.40, 283.92, 280.10, 10, 0.0000, 0.4657, 3817.20
2015-8-13 22:1:48, 33.9571, -83.3785, 15.19, 266.11, 280.10, 10, 0.0000, 0.4191, 3822.09
2015-8-13 22:1:48, 33.9571, -83.3785, 15.19, 266.11, 280.10, 10, 0.0000, 0.3772, 3822.09
2015-8-13 22:1:51, 33.9570, -83.3787, 16.03, 259.31, 285.30, 8, 0.2866, 0.3681, 3831.87
2015-8-13 22:1:52, 33.9570, -83.3789, 17.17, 253.75, 285.30, 8, 0.0000, 0.3313, 3831.87
2015-8-13 22:1:55, 33.9570, -83.3791, 21.90, 253.41, 285.30, 8, 0.1692, 0.3151, 3836.75
2015-8-13 22:1:56, 33.9569, -83.3792, 23.34, 255.85, 285.30, 8, 0.8022, 0.3638, 3841.64
2015-8-13 22:1:58, 33.9569, -83.3795, 18.47, 254.78, 285.30, 8, 0.0000, 0.3274, 3831.87
2015-8-13 22:1:59, 33.9569, -83.3796, 12.20, 256.07, 285.30, 8, 0.0000, 0.2947, 3822.09
2015-8-13 22:2:0, 33.9569, -83.3797, 5.57, 257.13, 285.30, 8, 0.0000, 0.2652, 3807.43
2015-8-13 22:2:4, 33.9569, -83.3798, 4.25, 262.87, 285.30, 8, 0.2041, 0.2591, 3797.65
2015-8-13 22:2:4, 33.9569, -83.3798, 4.25, 262.87, 285.30, 8, 0.0000, 0.2332, 3797.65
2015-8-13 22:2:6, 33.9569, -83.3798, 5.06, 270.82, 285.30, 8, 1.2492, 0.3348, 3797.65
2015-8-13 22:2:8, 33.9570, -83.3799, 2.42, 274.17, 285.30, 8, 0.0000, 0.3013, 3797.65
2015-8-13 22:2:8, 33.9570, -83.3799, 2.42, 274.17, 285.30, 8, 0.0000, 0.2712, 3797.65
2015-8-13 22:2:10, 33.9570, -83.3799, 6.80, 276.27, 285.30, 8, 0.0000, 0.2441, 3797.65
2015-8-13 22:2:12, 33.9570, -83.3800, 8.62, 271.17, 285.30, 8, 0.0000, 0.2197, 3802.54
2015-8-13 22:2:14, 33.9570, -83.3800, 2.62, 264.68, 285.30, 8, 0.0000, 0.1977, 3802.54
2015-8-13 22:2:14, 33.9570, -83.3800, 2.62, 264.68, 285.30, 8, 0.0000, 0.1779, 3802.54
2015-8-13 22:2:18, 33.9571, -83.3799, 11.44, 349.01, 285.30, 8, 0.2170, 0.1818, 3802.54
2015-8-13 22:2:18, 33.9571, -83.3799, 11.44, 349.01, 285.30, 8, 0.0000, 0.1636, 3802.54
2015-8-13 22:2:20, 33.9572, -83.3799, 12.93, 348.66, 304.20, 8, 0.3816, 0.1854, 3802.54
2015-8-13 22:2:22, 33.9573, -83.3800, 15.55, 343.54, 304.20, 8, 0.2530, 0.1922, 3807.43
2015-8-13 22:2:24, 33.9575, -83.3800, 15.55, 343.54, 304.50, 7, 0.0008, 0.1731, 3807.43
2015-8-13 22:2:24, 33.9575, -83.3800, 16.96, 334.71, 304.50, 7, 0.3649, 0.1922, 3802.54
2015-8-13 22:2:24, 33.9575, -83.3801, 17.14, 335.18, 304.50, 7, 0.4216, 0.2152, 3807.43
2015-8-13 22:2:26, 33.9576, -83.3801, 19.02, 334.82, 304.50, 7, 0.1797, 0.2116, 3807.43
2015-8-13 22:2:28, 33.9578, -83.3801, 20.45, 341.15, 298.10, 8, 0.1913, 0.2096, 3807.43
2015-8-13 22:2:30, 33.9579, -83.3801, 19.75, 340.74, 298.10, 8, 0.0000, 0.1886, 3812.32
2015-8-13 22:2:30, 33.9579, -83.3801, 19.75, 340.74, 298.10, 8, 0.0000, 0.1698, 3812.32
2015-8-13 22:2:32, 33.9581, -83.3801, 19.13, 349.26, 298.10, 8, 0.0000, 0.1528, 3807.43
2015-8-13 22:2:34, 33.9582, -83.3801, 15.62, 344.27, 298.10, 8, 0.0428, 0.1418, 3812.32
2015-8-13 22:2:36, 33.9583, -83.3802, 17.50, 345.65, 298.10, 8, 0.0000, 0.1276, 3807.43
2015-8-13 22:2:38, 33.9584, -83.3802, 16.42, 343.82, 298.10, 8, 0.1881, 0.1337, 3807.43
2015-8-13 22:2:39, 33.9585, -83.3802, 16.87, 348.63, 298.10, 8, 0.2392, 0.1442, 3812.32
2015-8-13 22:2:40, 33.9585, -83.3802, 17.79, 351.75, 298.10, 8, 0.3395, 0.1637, 3822.09
2015-8-13 22:2:42, 33.9587, -83.3802, 15.85, 348.22, 307.30, 8, 0.1712, 0.1645, 3831.87
2015-8-13 22:2:44, 33.9588, -83.3803, 15.65, 346.83, 307.30, 8, 0.2059, 0.1686, 3831.87
2015-8-13 22:2:44, 33.9589, -83.3803, 15.65, 346.83, 310.50, 8, 0.1579, 0.1676, 3826.98
2015-8-13 22:2:48, 33.9591, -83.3804, 18.11, 339.57, 314.10, 8, 0.1030, 0.1611, 3817.20
2015-8-13 22:2:50, 33.9592, -83.3804, 16.88, 344.27, 314.10, 8, 0.0000, 0.1450, 3826.98
2015-8-13 22:2:50, 33.9592, -83.3804, 16.88, 344.27, 314.10, 8, 0.0000, 0.1305, 3826.98
