time, lat, lon, speed, angle, alt, satellites, pm_raw, pm_filt, voc
2015-8-6 13:25:33, 33.9560, -83.3736, 18.84, 162.12, 235.30, 8, 0.0000, 0.0155, 180.84
2015-8-6 13:25:37, 33.9556, -83.3734, 20.58, 163.42, 235.30, 8, 0.0168, 0.0156, 185.73
2015-8-6 13:25:39, 33.9555, -83.3734, 20.10, 163.52, 235.30, 8, 0.0402, 0.0181, 175.95
2015-8-6 13:25:42, 33.9552, -83.3733, 17.93, 159.78, 235.30, 8, 0.0223, 0.0185, 175.95
2015-8-6 13:25:44, 33.9550, -83.3732, 19.96, 165.29, 235.30, 8, 0.0191, 0.0186, 180.84
2015-8-6 13:25:47, 33.9548, -83.3731, 19.34, 165.05, 240.70, 8, 0.0332, 0.0200, 180.84
2015-8-6 13:25:49, 33.9546, -83.3731, 19.98, 165.72, 240.70, 8, 0.0180, 0.0198, 171.07
2015-8-6 13:25:53, 33.9542, -83.3730, 19.81, 174.31, 240.30, 8, 0.0315, 0.0210, 171.07
2015-8-6 13:25:57, 33.9538, -83.3729, 20.70, 178.78, 240.30, 8, 0.0129, 0.0202, 185.73
2015-8-6 13:25:59, 33.9536, -83.3729, 21.51, 179.54, 240.30, 8, 0.0091, 0.0191, 185.73
2015-8-6 13:26:2, 33.9533, -83.3729, 19.65, 180.46, 240.30, 8, 0.0152, 0.0187, 190.62
2015-8-6 13:26:4, 33.9531, -83.3729, 21.46, 173.94, 236.00, 8, 0.0239, 0.0192, 195.50
2015-8-6 13:26:7, 33.9528, -83.3729, 15.47, 181.66, 236.00, 8, 0.0120, 0.0185, 175.95
2015-8-6 13:26:10, 33.9528, -83.3732, 15.64, 251.25, 236.00, 8, 0.0348, 0.0201, 171.07
2015-8-6 13:26:12, 33.9528, -83.3734, 16.94, 257.30, 236.00, 8, 0.0418, 0.0223, 185.73
2015-8-6 13:26:15, 33.9528, -83.3738, 19.10, 260.81, 236.00, 8, 0.0354, 0.0236, 190.62
2015-8-6 13:26:17, 33.9528, -83.3740, 17.92, 265.97, 236.00, 8, 0.0176, 0.0230, 195.50
2015-8-6 13:26:20, 33.9528, -83.3743, 15.99, 266.63, 236.00, 8, 0.0165, 0.0224, 200.39
2015-8-6 13:26:23, 33.9528, -83.3745, 11.39, 272.52, 236.00, 8, 0.0313, 0.0232, 205.28
2015-8-6 13:26:26, 33.9527, -83.3747, 9.75, 181.46, 230.60, 8, 0.0002, 0.0209, 205.28
2015-8-6 13:26:29, 33.9526, -83.3746, 15.23, 173.98, 230.50, 8, 0.0254, 0.0214, 200.39
2015-8-6 13:26:32, 33.9523, -83.3746, 17.07, 169.16, 230.50, 8, 0.0122, 0.0205, 190.62
2015-8-6 13:26:35, 33.9521, -83.3745, 19.73, 163.15, 230.50, 8, 0.0224, 0.0207, 190.62
2015-8-6 13:26:38, 33.9518, -83.3744, 21.24, 166.60, 230.50, 8, 0.0147, 0.0201, 190.62
2015-8-6 13:26:42, 33.9514, -83.3743, 23.04, 160.01, 227.10, 8, 0.0173, 0.0198, 185.73
2015-8-6 13:26:44, 33.9512, -83.3742, 25.39, 166.85, 227.10, 8, 0.0138, 0.0192, 171.07
2015-8-6 13:26:47, 33.9508, -83.3742, 24.46, 190.21, 226.10, 8, 0.0138, 0.0186, 175.95
2015-8-6 13:26:50, 33.9505, -83.3743, 24.28, 205.61, 226.10, 8, 0.0383, 0.0206, 190.62
2015-8-6 13:26:53, 33.9502, -83.3745, 22.11, 203.10, 226.10, 8, 0.0179, 0.0203, 200.39
2015-8-6 13:26:56, 33.9499, -83.3746, 21.51, 203.60, 226.10, 8, 0.0278, 0.0211, 205.28
2015-8-6 13:27:0, 33.9496, -83.3749, 19.19, 214.15, 226.10, 8, 0.0085, 0.0198, 210.17
2015-8-6 13:27:3, 33.9494, -83.3750, 17.16, 223.06, 226.10, 8, 0.0000, 0.0178, 215.05
2015-8-6 13:27:6, 33.9493, -83.3752, 14.46, 233.56, 226.10, 8, 0.0000, 0.0161, 215.05
2015-8-6 13:27:8, 33.9492, -83.3754, 11.08, 237.58, 226.10, 8, 0.0687, 0.0213, 219.94
2015-8-6 13:27:11, 33.9491, -83.3755, 8.79, 235.23, 226.10, 8, 0.0536, 0.0246, 219.94
2015-8-6 13:27:14, 33.9491, -83.3756, 8.64, 155.00, 226.10, 8, 0.0534, 0.0274, 219.94
2015-8-6 13:27:16, 33.9490, -83.3755, 7.53, 125.29, 226.10, 8, 0.0235, 0.0271, 219.94
2015-8-6 13:27:19, 33.9490, -83.3754, 9.79, 94.44, 226.10, 8, 0.0241, 0.0268, 215.05
2015-8-6 13:27:22, 33.9490, -83.3752, 10.43, 95.16, 240.70, 8, 0.0130, 0.0254, 210.17
2015-8-6 13:27:25, 33.9490, -83.3750, 10.46, 92.62, 240.70, 8, 0.0252, 0.0254, 210.17
2015-8-6 13:27:28, 33.9490, -83.3748, 9.96, 98.16, 240.70, 8, 0.0220, 0.0250, 210.17
2015-8-6 13:27:31, 33.9490, -83.3746, 9.72, 100.51, 240.70, 8, 0.0000, 0.0225, 210.17
2015-8-6 13:27:34, 33.9489, -83.3745, 9.82, 107.55, 240.70, 8, 0.0000, 0.0203, 200.39
2015-8-6 13:27:37, 33.9489, -83.3744, 7.36, 115.94, 240.70, 8, 0.0000, 0.0182, 195.50
2015-8-6 13:27:40, 33.9489, -83.3742, 8.83, 126.33, 253.60, 8, 0.0106, 0.0175, 195.50
2015-8-6 13:27:42, 33.9489, -83.3741, 8.19, 112.46, 253.60, 8, 0.0643, 0.0222, 195.50
2015-8-6 13:27:45, 33.9488, -83.3740, 7.83, 100.67, 253.60, 8, 0.0316, 0.0231, 200.39
2015-8-6 13:27:48, 33.9488, -83.3738, 10.64, 136.35, 253.60, 8, 0.0734, 0.0281, 195.50
2015-8-6 13:27:52, 33.9486, -83.3737, 9.20, 155.59, 253.60, 8, 0.0281, 0.0281, 200.39
2015-8-6 13:27:55, 33.9486, -83.3737, 8.41, 146.24, 265.10, 8, 0.0293, 0.0283, 200.39
2015-8-6 13:27:58, 33.9486, -83.3737, 0.27, 138.39, 265.10, 8, 0.0194, 0.0274, 200.39
2015-8-6 13:28:1, 33.9486, -83.3737, 4.13, 293.72, 265.10, 8, 0.0270, 0.0273, 200.39
2015-8-6 13:28:4, 33.9485, -83.3737, 7.85, 152.43, 270.70, 8, 0.0167, 0.0263, 200.39
2015-8-6 13:28:6, 33.9485, -83.3737, 2.88, 137.95, 270.70, 8, 0.0078, 0.0244, 205.28
2015-8-6 13:28:9, 33.9485, -83.3737, 1.18, 137.95, 270.70, 8, 0.0118, 0.0232, 200.39
2015-8-6 13:28:13, 33.9485, -83.3736, 0.07, 137.95, 270.70, 8, 0.0122, 0.0221, 195.50
2015-8-6 13:28:16, 33.9485, -83.3736, 0.12, 137.95, 270.70, 8, 0.0000, 0.0199, 195.50
2015-8-6 13:28:19, 33.9485, -83.3736, 0.13, 137.95, 270.70, 8, 0.0000, 0.0179, 185.73
2015-8-6 13:28:22, 33.9485, -83.3736, 1.62, 137.95, 270.70, 8, 0.0000, 0.0161, 185.73
2015-8-6 13:28:24, 33.9485, -83.3736, 1.56, 137.95, 270.70, 8, 0.0000, 0.0145, 180.84
2015-8-6 13:28:27, 33.9485, -83.3736, 3.40, 73.04, 270.70, 8, 0.0091, 0.0139, 175.95
2015-8-6 13:28:30, 33.9485, -83.3735, 3.53, 72.33, 270.70, 8, 0.0000, 0.0125, 171.07
2015-8-6 13:28:33, 0.0091, 0.0122, 171.07
2015-8-6 13:28:36, 0.0000, 0.0110, 166.18
2015-8-6 13:28:39, 0.0000, 0.0099, 161.29
2015-8-6 13:28:41, 0.0000, 0.0089, 161.29
2015-8-6 13:28:44, 0.0054, 0.0085, 161.29
2015-8-6 13:28:47, 0.0024, 0.0079, 156.40
2015-8-6 13:28:50, 0.0000, 0.0071, 156.40
2015-8-6 13:28:53, 0.0000, 0.0064, 156.40
2015-8-6 13:28:55, 33.9488, -83.3741, 1.00, 74.28, 270.70, 8, 0.0000, 0.0058, 156.40
2015-8-6 13:28:59, 33.9488, -83.3741, 0.71, 187.45, 270.70, 8, 0.0085, 0.0061, 151.52
2015-8-6 13:29:2, 33.9488, -83.3741, 1.06, 233.60, 270.70, 8, 0.0162, 0.0071, 151.52
2015-8-6 13:29:5, 33.9488, -83.3741, 0.65, 236.55, 270.70, 8, 0.0035, 0.0067, 151.52
2015-8-6 13:29:8, 33.9488, -83.3742, 1.79, 233.89, 270.70, 8, 0.0000, 0.0060, 151.52
2015-8-6 13:29:11, 33.9488, -83.3742, 1.80, 235.68, 270.70, 8, 0.0000, 0.0054, 146.63
2015-8-6 13:29:14, 33.9488, -83.3742, 1.83, 237.87, 270.70, 8, 0.0000, 0.0049, 146.63
2015-8-6 13:29:17, 0.0000, 0.0044, 146.63
2015-8-6 13:29:19, 0.0000, 0.0040, 141.74
2015-8-6 13:29:23, 0.0039, 0.0040, 141.74
2015-8-6 13:29:26, 0.0000, 0.0036, 141.74
2015-8-6 13:29:28, 0.0000, 0.0032, 141.74
